best_of,draw_size,loser_age,loser_id,loser_name,loser_rank,loser_rank_points,match_num,round,score,surface,tourney_level,tourney_name,winner_age,winner_id,winner_name,winner_rank,winner_rank_points
3,30,27.60301164,200057,Erika De Lone,75.0,429.0,12,R32,6-2 6-2,Clay,T3,Madrid,23.91238877,200107,Paola Suarez,46.0,647.0
3,30,19.143052700000002,201452,Lourdes Dominguez Lino,223.0,93.0,13,R32,6-7(2) 6-2 6-2,Clay,T3,Madrid,27.21423682,200036,Nicole Pratt,53.0,609.0
3,30,17.80971937,201286,Anabel Medina Garrigues,242.0,80.0,14,R32,4-6 6-3 6-2,Clay,T3,Madrid,26.66666667,200118,Virginia Ruano Pascual,123.0,227.0
3,30,25.34976044,200096,Mary Pierce,6.0,2542.0,15,R16,6-4 6-4,Clay,T3,Madrid,26.13826146,201840,Germana Di Natale,258.0,74.0
3,30,23.14852841,200062,Kristina Brandi,36.0,794.0,16,R16,6-3 5-7 7-6(1),Clay,T3,Madrid,22.7761807,200723,Iva Majoli,364.0,39.0
3,30,24.88158795,200085,Ai Sugiyama,19.0,1213.0,17,R16,6-2 6-4,Clay,T3,Madrid,21.37166324,200110,Fabiola Zuluaga,41.0,719.0
3,30,29.17180014,200028,Maureen Drake,99.0,298.0,18,R16,6-2 6-0,Clay,T3,Madrid,24.93360712,200084,Asa Svensson,60.0,574.0
3,30,25.16632444,200010,Rita Grande,64.0,529.0,19,R16,6-4 6-4,Clay,T3,Madrid,26.41204654,200061,Gala Leon Garcia,43.0,710.0
3,30,24.04106776,201824,Gisela Riera Roura,207.0,104.0,20,R16,6-2 6-2,Clay,T3,Madrid,24.79397673,200106,Angeles Montolio,51.0,620.0
3,30,23.91238877,200107,Paola Suarez,46.0,647.0,21,R16,5-7 5-0 RET,Clay,T3,Madrid,27.21423682,200036,Nicole Pratt,53.0,609.0
3,30,27.67145791,200041,Amy Frazier,23.0,1145.0,22,R16,6-2 6-2,Clay,T3,Madrid,26.66666667,200118,Virginia Ruano Pascual,123.0,227.0
3,30,26.13826146,201840,Germana Di Natale,258.0,74.0,23,QF,6-1 1-0 RET,Clay,T3,Madrid,22.7761807,200723,Iva Majoli,364.0,39.0
3,30,24.93360712,200084,Asa Svensson,60.0,574.0,24,QF,6-2 6-4,Clay,T3,Madrid,21.37166324,200110,Fabiola Zuluaga,41.0,719.0
3,30,24.79397673,200106,Angeles Montolio,51.0,620.0,25,QF,6-4 6-3,Clay,T3,Madrid,26.41204654,200061,Gala Leon Garcia,43.0,710.0
3,30,27.21423682,200036,Nicole Pratt,53.0,609.0,26,QF,6-3 1-6 6-2,Clay,T3,Madrid,26.66666667,200118,Virginia Ruano Pascual,123.0,227.0
3,30,22.7761807,200723,Iva Majoli,364.0,39.0,27,SF,6-3 6-4,Clay,T3,Madrid,21.37166324,200110,Fabiola Zuluaga,41.0,719.0
3,30,26.66666667,200118,Virginia Ruano Pascual,123.0,227.0,28,SF,6-2 6-0,Clay,T3,Madrid,26.41204654,200061,Gala Leon Garcia,43.0,710.0
3,30,21.37166324,200110,Fabiola Zuluaga,41.0,719.0,29,F,4-6 6-2 6-2,Clay,T3,Madrid,26.41204654,200061,Gala Leon Garcia,43.0,710.0
3,80,20.09856263,200123,Marlene Weingartner,82.0,372.0,1,R128,6-1 6-1,Hard,T1,Indian Wells,20.34223135,200052,Olga Barabanschikova,71.0,437.0
3,80,23.12936345,200121,Alina Jidkova,104.0,294.0,2,R128,6-4 6-3,Hard,T1,Indian Wells,21.28678987,200732,Magdalena Grzybowska,170.0,142.0
3,80,21.94387406,200093,Amelie Cocheteux,79.0,406.0,3,R128,6-2 4-1 RET,Hard,T1,Indian Wells,22.77891855,200045,Tara Snyder,83.0,369.0
3,80,22.78439425,200009,Tamarine Tanasugarn,62.0,526.0,4,R128,2-6 7-6(7) 6-1,Hard,T1,Indian Wells,19.70157426,200126,Marissa Gould,98.0,313.0
3,80,23.70157426,200107,Paola Suarez,56.0,546.0,5,R128,3-6 6-3 7-6(3),Hard,T1,Indian Wells,25.741273100000004,200012,Jana Nejedly,90.0,340.0
3,80,18.66119097,200772,Anastasia Myskina,63.0,515.0,6,R128,6-2 6-4,Hard,T1,Indian Wells,24.95550992,200010,Rita Grande,70.0,466.0
3,80,21.06776181,200767,Holly Parkinson,102.0,301.0,7,R128,6-2 6-3,Hard,T1,Indian Wells,23.37029432,200091,Janet Lee,111.0,267.0
3,80,21.58247776,201728,Jessica Steck,270.0,69.0,8,R128,6-1 6-2,Hard,T1,Indian Wells,23.86584531,200099,Sonya Jeyaseelan,80.0,400.0
3,80,19.04175222,200122,Tina Pisnik,74.0,433.0,9,R128,4-6 7-5 6-3,Hard,T1,Indian Wells,16.99383984,201083,Daja Bedanova,189.0,122.0
3,80,18.98425736,200011,Katarina Srebotnik,58.0,534.0,10,R128,6-0 6-3,Hard,T1,Indian Wells,18.39014374,200108,Elena Dementieva,59.0,532.0
3,80,27.39219713,200057,Erika De Lone,69.0,475.0,11,R128,6-0 6-1,Hard,T1,Indian Wells,28.96098563,200028,Maureen Drake,77.0,413.0
3,80,20.12320329,200115,Brie Rippner,141.0,186.0,12,R128,7-6(5) 7-5,Hard,T1,Indian Wells,26.592744699999997,200006,Karina Habsudova,67.0,490.0
3,80,22.32717317,200035,Maria Sanchez Lorenzo,75.0,430.0,13,R128,6-2 6-2,Hard,T1,Indian Wells,24.93086927,200086,Magdalena Maleeva,65.0,505.0
3,80,21.2238193,200098,Henrieta Nagyova,64.0,512.0,14,R128,6-3 6-4,Hard,T1,Indian Wells,23.65776865,200022,Emmanuelle Gagliardi,60.0,530.0
3,80,21.82888433,200050,Sandra Kleinova,78.0,412.0,15,R128,6-2 6-4,Hard,T1,Indian Wells,24.58316222,200106,Angeles Montolio,55.0,552.0
3,80,22.05886379,200119,Rita Kuti Kis,53.0,573.0,16,R128,4-6 6-4 6-3,Hard,T1,Indian Wells,21.913757699999998,200068,Lilia Osterloh,93.0,330.0
3,80,27.46064339,200041,Amy Frazier,19.0,1282.0,17,R64,6-3 6-3,Hard,T1,Indian Wells,19.43052704,200001,Martina Hingis,1.0,5823.0
3,80,20.34223135,200052,Olga Barabanschikova,71.0,437.0,18,R64,3-6 6-4 6-3,Hard,T1,Indian Wells,24.67077344,200085,Ai Sugiyama,20.0,1262.0
3,80,23.638603699999997,200040,Anna Smashnova,39.0,729.0,19,R64,7-6(5) 6-2,Hard,T1,Indian Wells,21.28678987,200732,Magdalena Grzybowska,170.0,142.0
3,80,22.93771389,200062,Kristina Brandi,40.0,723.0,20,R64,6-1 6-2,Hard,T1,Indian Wells,23.9890486,200032,Barbara Schett,11.0,1795.0
3,80,23.93702943,200077,Jennifer Capriati,14.0,1592.0,21,R64,5-7 6-1 6-2,Hard,T1,Indian Wells,21.04859685,200072,Cara Black,51.0,582.0
3,80,22.77891855,200045,Tara Snyder,83.0,369.0,22,R64,6-2 7-6(7),Hard,T1,Indian Wells,27.87132101,200037,Sabine Appelmans,27.0,954.0
3,80,19.70157426,200126,Marissa Gould,98.0,313.0,23,R64,6-2 6-1,Hard,T1,Indian Wells,21.22655715,200067,Patty Schnyder,24.0,1118.0
3,80,27.85763176,200700,Silvia Farina Elia,36.0,806.0,24,R64,6-1 6-2,Hard,T1,Indian Wells,26.258726899999996,200652,Monica Seles,8.0,1969.0
3,80,19.22245038,200083,Alexandra Stevenson,41.0,720.0,25,R64,7-5 3-6 6-2,Hard,T1,Indian Wells,18.4421629,200033,Serena Williams,4.0,2741.0
3,80,25.741273100000004,200012,Jana Nejedly,90.0,340.0,26,R64,6-1 7-6(4),Hard,T1,Indian Wells,24.95550992,200010,Rita Grande,70.0,466.0
3,80,27.00342231,200036,Nicole Pratt,52.0,576.0,27,R64,6-4 6-4,Hard,T1,Indian Wells,23.56194387,200063,Tatiana Panova,42.0,696.0
3,80,20.67077344,200065,Amelie Mauresmo,15.0,1475.0,28,R64,3-0 RET,Hard,T1,Indian Wells,16.74469541,200079,Kim Clijsters,33.0,852.0
3,80,22.62833676,200054,Sylvia Plischke,28.0,951.0,29,R64,6-4 6-7(5) 7-5,Hard,T1,Indian Wells,24.49281314,200048,Elena Likhovtseva,18.0,1351.0
3,80,23.37029432,200091,Janet Lee,111.0,267.0,30,R64,6-2 6-4,Hard,T1,Indian Wells,17.99315537,200002,Mirjana Lucic,47.0,640.0
3,80,25.48117728,200066,Cristina Torrens Valero,49.0,610.0,31,R64,6-2 6-2,Hard,T1,Indian Wells,22.10814511,200125,Corina Morariu,35.0,827.0
3,80,23.86584531,200099,Sonya Jeyaseelan,80.0,400.0,32,R64,6-1 6-3,Hard,T1,Indian Wells,25.13894593,200096,Mary Pierce,6.0,2488.0
3,80,21.07323751,200044,Denisa Chladkova,38.0,767.0,33,R64,7-5 6-2,Hard,T1,Indian Wells,18.74606434,200113,Anna Kournikova,9.0,1954.0
3,80,20.89801506,200046,Meghann Shaughnessy,81.0,375.0,34,R64,7-5 7-6(5),Hard,T1,Indian Wells,21.03764545,200109,Nathalie Dechy,23.0,1144.0
3,80,16.99383984,201083,Daja Bedanova,189.0,122.0,35,R64,6-3 6-4,Hard,T1,Indian Wells,21.01574264,200027,Magui Serna,46.0,647.0
3,80,25.25393566,200081,Anke Huber,16.0,1424.0,36,R64,6-4 4-6 6-4,Hard,T1,Indian Wells,18.39014374,200108,Elena Dementieva,59.0,532.0
3,80,24.31211499,200127,Sarah Pitkowski Malcor,34.0,851.0,37,R64,5-7 6-2 6-4,Hard,T1,Indian Wells,27.92334018,200016,Sandrine Testud,13.0,1680.0
3,80,28.96098563,200028,Maureen Drake,77.0,413.0,38,R64,6-7(5) 6-3 6-4,Hard,T1,Indian Wells,24.04654346,200039,Chanda Rubin,29.0,936.0
3,80,24.38603696,200124,Anne Kremer,32.0,883.0,39,R64,7-6(5) 6-4,Hard,T1,Indian Wells,26.592744699999997,200006,Karina Habsudova,67.0,490.0
3,80,20.61875428,200070,Anne Gaelle Sidot,31.0,890.0,40,R64,6-2 6-4,Hard,T1,Indian Wells,32.38603696,200097,Nathalie Tauziat,5.0,2549.0
3,80,24.93086927,200086,Magdalena Maleeva,65.0,505.0,41,R64,6-3 6-3,Hard,T1,Indian Wells,27.88774812,200049,Conchita Martinez,7.0,1978.0
3,80,22.14099932,200007,Silvija Talaja,25.0,1107.0,42,R64,5-7 7-5 6-1,Hard,T1,Indian Wells,16.90075291,200120,Jelena Dokic,45.0,651.0
3,80,26.20123203,200061,Gala Leon Garcia,48.0,622.0,43,R64,4-6 6-2 6-2,Hard,T1,Indian Wells,23.65776865,200022,Emmanuelle Gagliardi,60.0,530.0
3,80,28.37234771,200064,Amanda Coetzer,17.0,1395.0,44,R64,1-6 6-4 6-1,Hard,T1,Indian Wells,26.7652293,200080,Dominique Monami,21.0,1261.0
3,80,24.58316222,200106,Angeles Montolio,55.0,552.0,45,R64,2-6 6-2 6-2,Hard,T1,Indian Wells,29.48665298,200112,Julie Halard Decugis,10.0,1942.0
3,80,21.913757699999998,200068,Lilia Osterloh,93.0,330.0,46,R64,6-3 6-3,Hard,T1,Indian Wells,27.36481862,200059,Ruxandra Dragomir Ilie,22.0,1236.0
3,80,26.57084189,200020,Lisa Raymond,26.0,962.0,47,R64,1-6 6-3 6-2,Hard,T1,Indian Wells,28.88980151,200116,Natalia Zvereva,30.0,904.0
3,80,25.94661191,200051,Irina Spirlea,37.0,772.0,48,R64,6-0 6-1,Hard,T1,Indian Wells,23.74264203,200128,Lindsay Davenport,2.0,5450.0
3,80,24.67077344,200085,Ai Sugiyama,20.0,1262.0,49,R32,6-1 6-2,Hard,T1,Indian Wells,19.43052704,200001,Martina Hingis,1.0,5823.0
3,80,21.28678987,200732,Magdalena Grzybowska,170.0,142.0,50,R32,6-2 6-1,Hard,T1,Indian Wells,23.9890486,200032,Barbara Schett,11.0,1795.0
3,80,21.04859685,200072,Cara Black,51.0,582.0,51,R32,6-3 7-6(5),Hard,T1,Indian Wells,27.87132101,200037,Sabine Appelmans,27.0,954.0
3,80,21.22655715,200067,Patty Schnyder,24.0,1118.0,52,R32,6-0 6-3,Hard,T1,Indian Wells,26.258726899999996,200652,Monica Seles,8.0,1969.0
3,80,24.95550992,200010,Rita Grande,70.0,466.0,53,R32,6-4 6-4,Hard,T1,Indian Wells,18.4421629,200033,Serena Williams,4.0,2741.0
3,80,23.56194387,200063,Tatiana Panova,42.0,696.0,54,R32,6-3 7-6(6),Hard,T1,Indian Wells,16.74469541,200079,Kim Clijsters,33.0,852.0
3,80,17.99315537,200002,Mirjana Lucic,47.0,640.0,55,R32,2-6 6-4 7-5,Hard,T1,Indian Wells,24.49281314,200048,Elena Likhovtseva,18.0,1351.0
3,80,22.10814511,200125,Corina Morariu,35.0,827.0,56,R32,6-2 4-6 6-2,Hard,T1,Indian Wells,25.13894593,200096,Mary Pierce,6.0,2488.0
3,80,18.74606434,200113,Anna Kournikova,9.0,1954.0,57,R32,7-5 5-7 7-6(5),Hard,T1,Indian Wells,21.03764545,200109,Nathalie Dechy,23.0,1144.0
3,80,21.01574264,200027,Magui Serna,46.0,647.0,58,R32,4-6 6-4 6-4,Hard,T1,Indian Wells,18.39014374,200108,Elena Dementieva,59.0,532.0
3,80,27.92334018,200016,Sandrine Testud,13.0,1680.0,59,R32,6-4 2-6 6-2,Hard,T1,Indian Wells,24.04654346,200039,Chanda Rubin,29.0,936.0
3,80,32.38603696,200097,Nathalie Tauziat,5.0,2549.0,60,R32,6-4 6-4,Hard,T1,Indian Wells,26.592744699999997,200006,Karina Habsudova,67.0,490.0
3,80,16.90075291,200120,Jelena Dokic,45.0,651.0,61,R32,6-2 7-6(4),Hard,T1,Indian Wells,27.88774812,200049,Conchita Martinez,7.0,1978.0
3,80,23.65776865,200022,Emmanuelle Gagliardi,60.0,530.0,62,R32,4-6 6-3 6-0,Hard,T1,Indian Wells,26.7652293,200080,Dominique Monami,21.0,1261.0
3,80,27.36481862,200059,Ruxandra Dragomir Ilie,22.0,1236.0,63,R32,6-3 4-6 6-3,Hard,T1,Indian Wells,29.48665298,200112,Julie Halard Decugis,10.0,1942.0
3,80,28.88980151,200116,Natalia Zvereva,30.0,904.0,64,R32,6-4 6-2,Hard,T1,Indian Wells,23.74264203,200128,Lindsay Davenport,2.0,5450.0
3,80,23.9890486,200032,Barbara Schett,11.0,1795.0,65,R16,6-1 6-1,Hard,T1,Indian Wells,19.43052704,200001,Martina Hingis,1.0,5823.0
3,80,27.87132101,200037,Sabine Appelmans,27.0,954.0,66,R16,3-6 6-2 6-3,Hard,T1,Indian Wells,26.258726899999996,200652,Monica Seles,8.0,1969.0
3,80,16.74469541,200079,Kim Clijsters,33.0,852.0,67,R16,6-4 6-4,Hard,T1,Indian Wells,18.4421629,200033,Serena Williams,4.0,2741.0
3,80,24.49281314,200048,Elena Likhovtseva,18.0,1351.0,68,R16,6-3 5-7 7-5,Hard,T1,Indian Wells,25.13894593,200096,Mary Pierce,6.0,2488.0
3,80,21.03764545,200109,Nathalie Dechy,23.0,1144.0,69,R16,7-6(2) 6-2,Hard,T1,Indian Wells,18.39014374,200108,Elena Dementieva,59.0,532.0
3,80,26.592744699999997,200006,Karina Habsudova,67.0,490.0,70,R16,6-0 6-1,Hard,T1,Indian Wells,24.04654346,200039,Chanda Rubin,29.0,936.0
3,80,26.7652293,200080,Dominique Monami,21.0,1261.0,71,R16,6-0 3-0 RET,Hard,T1,Indian Wells,27.88774812,200049,Conchita Martinez,7.0,1978.0
3,80,29.48665298,200112,Julie Halard Decugis,10.0,1942.0,72,R16,6-2 6-1,Hard,T1,Indian Wells,23.74264203,200128,Lindsay Davenport,2.0,5450.0
3,80,26.258726899999996,200652,Monica Seles,8.0,1969.0,73,QF,6-3 6-1,Hard,T1,Indian Wells,19.43052704,200001,Martina Hingis,1.0,5823.0
3,80,18.4421629,200033,Serena Williams,4.0,2741.0,74,QF,6-2 6-1,Hard,T1,Indian Wells,25.13894593,200096,Mary Pierce,6.0,2488.0
3,80,24.04654346,200039,Chanda Rubin,29.0,936.0,75,QF,6-4 6-1,Hard,T1,Indian Wells,18.39014374,200108,Elena Dementieva,59.0,532.0
3,80,27.88774812,200049,Conchita Martinez,7.0,1978.0,76,QF,6-2 6-1,Hard,T1,Indian Wells,23.74264203,200128,Lindsay Davenport,2.0,5450.0
3,80,25.13894593,200096,Mary Pierce,6.0,2488.0,77,SF,6-4 6-2,Hard,T1,Indian Wells,19.43052704,200001,Martina Hingis,1.0,5823.0
3,80,18.39014374,200108,Elena Dementieva,59.0,532.0,78,SF,6-2 6-1,Hard,T1,Indian Wells,23.74264203,200128,Lindsay Davenport,2.0,5450.0
3,80,19.43052704,200001,Martina Hingis,1.0,5823.0,79,F,4-6 6-4 6-0,Hard,T1,Indian Wells,23.74264203,200128,Lindsay Davenport,2.0,5450.0
3,96,21.86721424,200050,Sandra Kleinova,79.0,397.0,1,R128,6-3 6-2,Hard,T1,Miami,28.99931554,200028,Maureen Drake,80.0,389.0
3,96,17.78781656,201285,Melissa Middleton,326.0,49.0,2,R128,6-2 6-0,Hard,T1,Miami,22.97604381,200062,Kristina Brandi,42.0,710.0
3,96,23.16769336,200121,Alina Jidkova,99.0,308.0,3,R128,6-3 6-3,Hard,T1,Miami,22.82272416,200009,Tamarine Tanasugarn,62.0,526.0
3,96,23.91512663,200071,Lenka Nemeckova,120.0,220.0,4,R128,7-5 6-1,Hard,T1,Miami,23.73169062,200088,Adriana Gersi,73.0,429.0
3,96,21.32511978,200732,Magdalena Grzybowska,144.0,178.0,5,R128,4-6 6-2 7-5,Hard,T1,Miami,21.10609172,200767,Holly Parkinson,100.0,301.0
3,96,20.13689254,200123,Marlene Weingartner,106.0,281.0,6,R128,6-3 6-0,Hard,T1,Miami,17.03216975,201083,Daja Bedanova,167.0,143.0
3,96,23.67419576,200745,Andrea Glass,136.0,187.0,7,R128,4-6 6-0 6-1,Hard,T1,Miami,22.097193700000002,200119,Rita Kuti Kis,54.0,571.0
3,96,28.94455852,200606,Nana Smith,149.0,168.0,8,R128,6-3 6-2,Hard,T1,Miami,16.93908282,200120,Jelena Dokic,44.0,696.0
3,96,20.38056126,200052,Olga Barabanschikova,71.0,453.0,9,R128,6-3 6-4,Hard,T1,Miami,22.81724846,200045,Tara Snyder,83.0,365.0
3,96,26.54346338,200682,Joannette Kruger,107.0,279.0,10,R128,6-7(5) 7-5 6-1,Hard,T1,Miami,26.63107461,200006,Karina Habsudova,52.0,576.0
3,96,23.90417522,200099,Sonya Jeyaseelan,74.0,426.0,11,R128,6-2 3-6 6-2,Hard,T1,Miami,24.62149213,200106,Angeles Montolio,58.0,545.0
3,96,26.258726899999996,200082,Kristie Boogert,66.0,498.0,12,R128,6-1 6-2,Hard,T1,Miami,21.19370294,201284,Tatiana Poutchek,129.0,206.0
3,96,25.03764545,200053,Lubomira Bacheva,76.0,416.0,13,R128,7-5 6-4,Hard,T1,Miami,19.10472279,200766,Jennifer Hopkins,124.0,213.0
3,96,19.02258727,200011,Katarina Srebotnik,59.0,534.0,14,R128,7-5 6-1,Hard,T1,Miami,25.98494182,200051,Irina Spirlea,37.0,772.0
3,96,24.79945243,200706,Catalina Cristea,113.0,245.0,15,R128,6-3 7-5,Hard,T1,Miami,21.11156742,200044,Denisa Chladkova,38.0,767.0
3,96,23.80287474,201087,Mashona Washington,126.0,208.0,16,R128,6-3 4-6 6-1,Hard,T1,Miami,21.95208761,200068,Lilia Osterloh,91.0,336.0
3,96,24.99383984,200010,Rita Grande,69.0,477.0,17,R128,7-6(4) 6-4,Hard,T1,Miami,24.96919918,200086,Magdalena Maleeva,61.0,526.0
3,96,21.62354552,200114,Patricia Wartusch,67.0,498.0,18,R128,6-3 6-2,Hard,T1,Miami,27.43052704,200057,Erika De Lone,70.0,475.0
3,96,23.73990418,200107,Paola Suarez,57.0,546.0,19,R128,3-6 6-4 7-5,Hard,T1,Miami,21.98220397,200093,Amelie Cocheteux,77.0,406.0
3,96,29.58247776,200042,Els Callens,87.0,346.0,20,R128,6-4 6-7(4) 6-2,Hard,T1,Miami,20.1615332,200115,Brie Rippner,142.0,180.0
3,96,22.6036961,200723,Iva Majoli,197.0,114.0,21,R128,7-6(5) 7-5,Hard,T1,Miami,21.19917864,200110,Fabiola Zuluaga,56.0,551.0
3,96,25.77960301,200012,Jana Nejedly,81.0,377.0,22,R128,3-6 6-4 6-0,Hard,T1,Miami,27.04175222,200036,Nicole Pratt,53.0,576.0
3,96,24.76112252,200084,Asa Svensson,60.0,527.0,23,R128,7-5 6-3,Hard,T1,Miami,21.08692676,200072,Cara Black,48.0,637.0
3,96,16.90896646,201290,Daniela Hantuchova,157.0,158.0,24,R128,5-7 6-3 6-2,Hard,T1,Miami,18.42847365,200108,Elena Dementieva,39.0,733.0
3,96,21.05407255,200027,Magui Serna,47.0,647.0,25,R128,6-7(5) 6-1 7-5,Hard,T1,Miami,17.78234086,200069,Nadia Petrova,75.0,423.0
3,96,19.26078029,200083,Alexandra Stevenson,40.0,720.0,26,R128,4-6 7-5 6-4,Hard,T1,Miami,18.69952088,200772,Anastasia Myskina,65.0,515.0
3,96,26.23956194,200061,Gala Leon Garcia,49.0,622.0,27,R128,6-2 7-5,Hard,T1,Miami,27.89596167,200700,Silvia Farina Elia,36.0,775.0
3,96,24.15331964,200774,Vanessa Webb,117.0,234.0,28,R128,7-6(2) 6-1,Hard,T1,Miami,25.51950719,200066,Cristina Torrens Valero,51.0,601.0
3,96,28.77207392,200026,Florencia Labat,90.0,338.0,29,R128,6-2 6-3,Hard,T1,Miami,22.36550308,200035,Maria Sanchez Lorenzo,72.0,430.0
3,96,23.69609856,200022,Emmanuelle Gagliardi,55.0,568.0,30,R128,6-4 6-2,Hard,T1,Miami,23.60027379,200063,Tatiana Panova,43.0,709.0
3,96,23.67693361,200040,Anna Smashnova,41.0,714.0,31,R128,6-4 6-1,Hard,T1,Miami,19.08008214,200122,Tina Pisnik,78.0,401.0
3,96,18.03148528,200002,Mirjana Lucic,50.0,619.0,32,R128,7-6(3) 6-2,Hard,T1,Miami,24.42436687,200124,Anne Kremer,35.0,804.0
3,96,28.99931554,200028,Maureen Drake,80.0,389.0,33,R64,6-1 6-4,Hard,T1,Miami,19.46885695,200001,Martina Hingis,1.0,6005.0
3,96,22.97604381,200062,Kristina Brandi,42.0,710.0,34,R64,6-3 6-3,Hard,T1,Miami,20.65708419,200070,Anne Gaelle Sidot,31.0,890.0
3,96,22.82272416,200009,Tamarine Tanasugarn,62.0,526.0,35,R64,3-6 6-3 7-5,Hard,T1,Miami,16.78302533,200079,Kim Clijsters,30.0,902.0
3,96,24.02737851,200032,Barbara Schett,12.0,1731.0,36,R64,7-6(5) 4-6 6-1,Hard,T1,Miami,23.73169062,200088,Adriana Gersi,73.0,429.0
3,96,21.10609172,200767,Holly Parkinson,100.0,301.0,37,R64,6-7(7) 6-1 6-0,Hard,T1,Miami,26.80355921,200080,Dominique Monami,18.0,1327.0
3,96,17.03216975,201083,Daja Bedanova,167.0,143.0,38,R64,4-6 6-2 6-3,Hard,T1,Miami,28.41067762,200064,Amanda Coetzer,20.0,1271.0
3,96,22.097193700000002,200119,Rita Kuti Kis,54.0,571.0,39,R64,7-6(4) 7-5,Hard,T1,Miami,21.26488706,200067,Patty Schnyder,25.0,1090.0
3,96,16.93908282,200120,Jelena Dokic,44.0,696.0,40,R64,6-4 3-6 6-3,Hard,T1,Miami,27.92607803,200049,Conchita Martinez,7.0,2061.0
3,96,22.81724846,200045,Tara Snyder,83.0,365.0,41,R64,6-3 2-6 7-6(6),Hard,T1,Miami,32.42436687,200097,Nathalie Tauziat,5.0,2549.0
3,96,26.63107461,200006,Karina Habsudova,52.0,576.0,42,R64,6-1 6-1,Hard,T1,Miami,21.07597536,200109,Nathalie Dechy,23.0,1197.0
3,96,24.62149213,200106,Angeles Montolio,58.0,545.0,43,R64,6-3 6-1,Hard,T1,Miami,27.49897331,200041,Amy Frazier,21.0,1251.0
3,96,21.19370294,201284,Tatiana Poutchek,129.0,206.0,44,R64,6-2 6-2,Hard,T1,Miami,25.29226557,200081,Anke Huber,16.0,1375.0
3,96,19.10472279,200766,Jennifer Hopkins,124.0,213.0,45,R64,6-2 6-4,Hard,T1,Miami,18.78439425,200113,Anna Kournikova,10.0,1919.0
3,96,25.98494182,200051,Irina Spirlea,37.0,772.0,46,R64,6-3 6-4,Hard,T1,Miami,28.92813142,200116,Natalia Zvereva,33.0,854.0
3,96,21.11156742,200044,Denisa Chladkova,38.0,767.0,47,R64,7-5 6-3,Hard,T1,Miami,26.6091718,200020,Lisa Raymond,28.0,962.0
3,96,21.95208761,200068,Lilia Osterloh,91.0,336.0,48,R64,6-2 6-1,Hard,T1,Miami,26.29705681,200652,Monica Seles,8.0,2015.0
3,96,24.96919918,200086,Magdalena Maleeva,61.0,526.0,49,R64,6-4 6-2,Hard,T1,Miami,18.48049281,200033,Serena Williams,6.0,2421.0
3,96,27.43052704,200057,Erika De Lone,70.0,475.0,50,R64,6-2 7-6(7),Hard,T1,Miami,24.70910335,200085,Ai Sugiyama,19.0,1291.0
3,96,21.98220397,200093,Amelie Cocheteux,77.0,406.0,51,R64,6-2 6-2,Hard,T1,Miami,24.08487337,200039,Chanda Rubin,26.0,1022.0
3,96,20.1615332,200115,Brie Rippner,142.0,180.0,52,R64,7-5 6-1,Hard,T1,Miami,23.97535934,200077,Jennifer Capriati,14.0,1576.0
3,96,21.19917864,200110,Fabiola Zuluaga,56.0,551.0,53,R64,6-4 3-6 7-6(9),Hard,T1,Miami,27.96167009,200016,Sandrine Testud,13.0,1716.0
3,96,27.04175222,200036,Nicole Pratt,53.0,576.0,54,R64,7-5 7-5,Hard,T1,Miami,22.66666667,200054,Sylvia Plischke,29.0,935.0
3,96,21.08692676,200072,Cara Black,48.0,637.0,55,R64,6-2 6-0,Hard,T1,Miami,24.3504449,200127,Sarah Pitkowski Malcor,34.0,851.0
3,96,25.17727584,200096,Mary Pierce,4.0,2643.0,56,R64,6-3 2-1 RET,Hard,T1,Miami,18.42847365,200108,Elena Dementieva,39.0,733.0
3,96,29.52498289,200112,Julie Halard Decugis,9.0,1986.0,57,R64,6-2 6-3,Hard,T1,Miami,17.78234086,200069,Nadia Petrova,75.0,423.0
3,96,22.14647502,200125,Corina Morariu,32.0,858.0,58,R64,6-4 6-4,Hard,T1,Miami,18.69952088,200772,Anastasia Myskina,65.0,515.0
3,96,27.89596167,200700,Silvia Farina Elia,36.0,775.0,59,R64,7-6(2) 6-3,Hard,T1,Miami,27.90965092,200037,Sabine Appelmans,27.0,981.0
3,96,25.51950719,200066,Cristina Torrens Valero,51.0,601.0,60,R64,7-6(7) 6-2,Hard,T1,Miami,28.25462012,200017,Arantxa Sanchez Vicario,11.0,1768.0
3,96,22.36550308,200035,Maria Sanchez Lorenzo,72.0,430.0,61,R64,6-4 6-1,Hard,T1,Miami,24.53114305,200048,Elena Likhovtseva,17.0,1333.0
3,96,23.60027379,200063,Tatiana Panova,43.0,709.0,62,R64,6-4 6-1,Hard,T1,Miami,27.40314853,200059,Ruxandra Dragomir Ilie,22.0,1197.0
3,96,19.08008214,200122,Tina Pisnik,78.0,401.0,63,R64,6-1 3-6 6-1,Hard,T1,Miami,22.17932923,200007,Silvija Talaja,24.0,1107.0
3,96,24.42436687,200124,Anne Kremer,35.0,804.0,64,R64,6-1 6-2,Hard,T1,Miami,23.78097194,200128,Lindsay Davenport,2.0,5814.0
3,96,20.65708419,200070,Anne Gaelle Sidot,31.0,890.0,65,R32,6-0 6-3,Hard,T1,Miami,19.46885695,200001,Martina Hingis,1.0,6005.0
3,96,23.73169062,200088,Adriana Gersi,73.0,429.0,66,R32,6-4 7-5,Hard,T1,Miami,16.78302533,200079,Kim Clijsters,30.0,902.0
